web-scraper-order,web-scraper-start-url,shipcard-img-src
"1600213483-424","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/d/d7/DrakeShipyardIcon.png/144px-DrakeShipyardIcon.png"
"1600213483-211","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/b6/Z20ShipyardIcon.png/144px-Z20ShipyardIcon.png"
"1600213483-163","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/1/13/HarunaShipyardIcon.png/144px-HarunaShipyardIcon.png"
"1600213483-65","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/55/VestalShipyardIcon.png/144px-VestalShipyardIcon.png"
"1600213483-350","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/e/eb/UranamiShipyardIcon.png/144px-UranamiShipyardIcon.png"
"1600213483-148","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/93/MogamiShipyardIcon.png/144px-MogamiShipyardIcon.png"
"1600213483-455","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/1/1f/LondonKaiShipyardIcon.png/144px-LondonKaiShipyardIcon.png"
"1600213483-486","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/5f/LeipzigKaiShipyardIcon.png/144px-LeipzigKaiShipyardIcon.png"
"1600213483-196","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/9a/ScharnhorstShipyardIcon.png/144px-ScharnhorstShipyardIcon.png"
"1600213483-131","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/f6/ShigureShipyardIcon.png/144px-ShigureShipyardIcon.png"
"1600213483-321","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/32/U-522ShipyardIcon.png/144px-U-522ShipyardIcon.png"
"1600213483-285","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/52/MinneapolisShipyardIcon.png/144px-MinneapolisShipyardIcon.png"
"1600213483-85","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/8/80/AjaxShipyardIcon.png/144px-AjaxShipyardIcon.png"
"1600213483-210","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/1/1c/Z19ShipyardIcon.png/144px-Z19ShipyardIcon.png"
"1600213483-365","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/46/HanazukiShipyardIcon.png/144px-HanazukiShipyardIcon.png"
"1600213483-464","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/b6/ShiranuiKaiShipyardIcon.png/144px-ShiranuiKaiShipyardIcon.png"
"1600213483-66","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/56/AmazonShipyardIcon.png/144px-AmazonShipyardIcon.png"
"1600213483-116","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/07/Ark_RoyalShipyardIcon.png/144px-Ark_RoyalShipyardIcon.png"
"1600213483-14","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/48/FooteShipyardIcon.png/144px-FooteShipyardIcon.png"
"1600213483-24","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/56/PhoenixShipyardIcon.png/144px-PhoenixShipyardIcon.png"
"1600213483-338","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/bf/SmalleyShipyardIcon.png/144px-SmalleyShipyardIcon.png"
"1600213483-271","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/42/SurcoufShipyardIcon.png/144px-SurcoufShipyardIcon.png"
"1600213483-462","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/b3/ShigureKaiShipyardIcon.png/144px-ShigureKaiShipyardIcon.png"
"1600213483-237","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/58/JintsuuShipyardIcon.png/144px-JintsuuShipyardIcon.png"
"1600213483-343","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/4d/Admiral_Hipper_%C2%B5ShipyardIcon.png/144px-Admiral_Hipper_%C2%B5ShipyardIcon.png"
"1600213483-337","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/ae/U-110ShipyardIcon.png/144px-U-110ShipyardIcon.png"
"1600213483-94","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/5f/AuroraShipyardIcon.png/144px-AuroraShipyardIcon.png"
"1600213483-488","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/d/d8/Ping_HaiKaiShipyardIcon.png/144px-Ping_HaiKaiShipyardIcon.png"
"1600213483-33","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/1/1b/NorthamptonShipyardIcon.png/144px-NorthamptonShipyardIcon.png"
"1600213483-61","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/6d/YorktownShipyardIcon.png/144px-YorktownShipyardIcon.png"
"1600213483-56","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/e/e7/BogueShipyardIcon.png/144px-BogueShipyardIcon.png"
"1600213483-173","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/42/JunyouShipyardIcon.png/144px-JunyouShipyardIcon.png"
"1600213483-2","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/7/7c/Prototype_Bulin_MKIIShipyardIcon.png/144px-Prototype_Bulin_MKIIShipyardIcon.png"
"1600213483-188","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/a7/K%C3%B6nigsbergShipyardIcon.png/144px-K%C3%B6nigsbergShipyardIcon.png"
"1600213483-49","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/4d/ColoradoShipyardIcon.png/144px-ColoradoShipyardIcon.png"
"1600213483-243","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/f9/MikasaShipyardIcon.png/144px-MikasaShipyardIcon.png"
"1600213483-135","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/ce/NowakiShipyardIcon.png/144px-NowakiShipyardIcon.png"
"1600213483-185","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/9b/Z1ShipyardIcon.png/144px-Z1ShipyardIcon.png"
"1600213483-198","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/bd/BismarckShipyardIcon.png/144px-BismarckShipyardIcon.png"
"1600213483-248","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/fa/FijiShipyardIcon.png/144px-FijiShipyardIcon.png"
"1600213483-328","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/f8/BacheShipyardIcon.png/144px-BacheShipyardIcon.png"
"1600213483-52","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/47/North_CarolinaShipyardIcon.png/144px-North_CarolinaShipyardIcon.png"
"1600213483-186","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/7/7a/Z23ShipyardIcon.png/144px-Z23ShipyardIcon.png"
"1600213483-297","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/05/ChaserShipyardIcon.png/144px-ChaserShipyardIcon.png"
"1600213483-382","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/53/Z26ShipyardIcon.png/144px-Z26ShipyardIcon.png"
"1600213483-54","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/fa/South_DakotaShipyardIcon.png/144px-South_DakotaShipyardIcon.png"
"1600213483-402","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/c0/Anniversary_Kizuna_AIShipyardIcon.png/144px-Anniversary_Kizuna_AIShipyardIcon.png"
"1600213483-421","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/6a/Friedrich_der_Gro%C3%9FeShipyardIcon.png/144px-Friedrich_der_Gro%C3%9FeShipyardIcon.png"
"1600213483-92","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/0a/ArethusaShipyardIcon.png/144px-ArethusaShipyardIcon.png"
"1600213483-88","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/9e/SheffieldShipyardIcon.png/144px-SheffieldShipyardIcon.png"
"1600213483-115","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/56/EagleShipyardIcon.png/144px-EagleShipyardIcon.png"
"1600213483-42","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/ba/BaltimoreShipyardIcon.png/144px-BaltimoreShipyardIcon.png"
"1600213483-46","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/b0/ArizonaShipyardIcon.png/144px-ArizonaShipyardIcon.png"
"1600213483-497","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/2/2c/HamakazeKaiShipyardIcon.png/144px-HamakazeKaiShipyardIcon.png"
"1600213483-34","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/63/ChicagoShipyardIcon.png/144px-ChicagoShipyardIcon.png"
"1600213483-57","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/8/81/LangleyShipyardIcon.png/144px-LangleyShipyardIcon.png"
"1600213483-460","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/32/HermesKaiShipyardIcon.png/144px-HermesKaiShipyardIcon.png"
"1600213483-409","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/d/de/Murasaki_ShionShipyardIcon.png/144px-Murasaki_ShionShipyardIcon.png"
"1600213483-143","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/e/ed/YuubariShipyardIcon.png/144px-YuubariShipyardIcon.png"
"1600213483-345","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/91/KasumiShipyardIcon.png/144px-KasumiShipyardIcon.png"
"1600213483-45","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/38/PennsylvaniaShipyardIcon.png/144px-PennsylvaniaShipyardIcon.png"
"1600213483-96","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/d/d5/ShropshireShipyardIcon.png/144px-ShropshireShipyardIcon.png"
"1600213483-290","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/2/20/HatakazeShipyardIcon.png/144px-HatakazeShipyardIcon.png"
"1600213483-458","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/63/ExeterKaiShipyardIcon.png/144px-ExeterKaiShipyardIcon.png"
"1600213483-109","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/06/RodneyShipyardIcon.png/144px-RodneyShipyardIcon.png"
"1600213483-254","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/03/MichishioShipyardIcon.png/144px-MichishioShipyardIcon.png"
"1600213483-351","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/37/GroznyShipyardIcon.png/144px-GroznyShipyardIcon.png"
"1600213483-372","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/d/d1/La_Galissonni%C3%A8reShipyardIcon.png/144px-La_Galissonni%C3%A8reShipyardIcon.png"
"1600213483-18","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/96/SimsShipyardIcon.png/144px-SimsShipyardIcon.png"
"1600213483-454","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/39/AjaxKaiShipyardIcon.png/144px-AjaxKaiShipyardIcon.png"
"1600213483-277","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/0c/CentaurShipyardIcon.png/144px-CentaurShipyardIcon.png"
"1600213483-428","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/ae/CassinKaiShipyardIcon.png/144px-CassinKaiShipyardIcon.png"
"1600213483-32","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/65/Salt_Lake_CityShipyardIcon.png/144px-Salt_Lake_CityShipyardIcon.png"
"1600213483-489","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/f4/BaileyKaiShipyardIcon.png/144px-BaileyKaiShipyardIcon.png"
"1600213483-256","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/1/18/Little_BelShipyardIcon.png/144px-Little_BelShipyardIcon.png"
"1600213483-487","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/5c/Ning_HaiKaiShipyardIcon.png/144px-Ning_HaiKaiShipyardIcon.png"
"1600213483-240","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/07/IsokazeShipyardIcon.png/144px-IsokazeShipyardIcon.png"
"1600213483-262","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/8/85/U-81ShipyardIcon.png/144px-U-81ShipyardIcon.png"
"1600213483-417","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/a1/SeattleShipyardIcon.png/144px-SeattleShipyardIcon.png"
"1600213483-456","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/9a/SuffolkKaiShipyardIcon.png/144px-SuffolkKaiShipyardIcon.png"
"1600213483-435","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/e/e6/PortlandKaiShipyardIcon.png/144px-PortlandKaiShipyardIcon.png"
"1600213483-279","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/92/AlbacoreShipyardIcon.png/144px-AlbacoreShipyardIcon.png"
"1600213483-161","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/02/KongouShipyardIcon.png/144px-KongouShipyardIcon.png"
"1600213483-1","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/2/2f/Universal_BulinShipyardIcon.png/144px-Universal_BulinShipyardIcon.png"
"1600213483-230","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/fa/NicholasShipyardIcon.png/144px-NicholasShipyardIcon.png"
"1600213483-452","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/a2/LeanderKaiShipyardIcon.png/144px-LeanderKaiShipyardIcon.png"
"1600213483-322","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/7/72/AlabamaShipyardIcon.png/144px-AlabamaShipyardIcon.png"
"1600213483-55","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/be/Long_IslandShipyardIcon.png/144px-Long_IslandShipyardIcon.png"
"1600213483-95","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/58/LondonShipyardIcon.png/144px-LondonShipyardIcon.png"
"1600213483-503","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/cb/CuracoaKaiShipyardIcon.png/144px-CuracoaKaiShipyardIcon.png"
"1600213483-467","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/bc/YuugureKaiShipyardIcon.png/144px-YuugureKaiShipyardIcon.png"
"1600213483-446","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/ce/CometKaiShipyardIcon.png/144px-CometKaiShipyardIcon.png"
"1600213483-405","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/1/1d/Tokino_SoraShipyardIcon.png/144px-Tokino_SoraShipyardIcon.png"
"1600213483-215","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/3a/MatsukazeShipyardIcon.png/144px-MatsukazeShipyardIcon.png"
"1600213483-117","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/99/IllustriousShipyardIcon.png/144px-IllustriousShipyardIcon.png"
"1600213483-302","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/a3/I-13ShipyardIcon.png/144px-I-13ShipyardIcon.png"
"1600213483-41","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/b7/WichitaShipyardIcon.png/144px-WichitaShipyardIcon.png"
"1600213483-197","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/d/d5/GneisenauShipyardIcon.png/144px-GneisenauShipyardIcon.png"
"1600213483-110","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/32/King_George_VShipyardIcon.png/144px-King_George_VShipyardIcon.png"
"1600213483-203","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/f4/Chang_ChunShipyardIcon.png/144px-Chang_ChunShipyardIcon.png"
"1600213483-193","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/b0/Prinz_EugenShipyardIcon.png/144px-Prinz_EugenShipyardIcon.png"
"1600213483-83","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/7/71/LeanderShipyardIcon.png/144px-LeanderShipyardIcon.png"
"1600213483-174","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/7/7f/HoushouShipyardIcon.png/144px-HoushouShipyardIcon.png"
"1600213483-19","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/a2/HammannShipyardIcon.png/144px-HammannShipyardIcon.png"
"1600213483-70","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/01/BulldogShipyardIcon.png/144px-BulldogShipyardIcon.png"
"1600213483-352","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/f3/MinskShipyardIcon.png/144px-MinskShipyardIcon.png"
"1600213483-418","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/fc/GeorgiaShipyardIcon.png/144px-GeorgiaShipyardIcon.png"
"1600213483-493","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/6b/KisaragiKaiShipyardIcon.png/144px-KisaragiKaiShipyardIcon.png"
"1600213483-101","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/5c/YorkShipyardIcon.png/144px-YorkShipyardIcon.png"
"1600213483-295","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/36/KimberlyShipyardIcon.png/144px-KimberlyShipyardIcon.png"
"1600213483-309","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/ca/Z36ShipyardIcon.png/144px-Z36ShipyardIcon.png"
"1600213483-247","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/3d/MusketeerShipyardIcon.png/144px-MusketeerShipyardIcon.png"
"1600213483-438","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/ad/Long_IslandKaiShipyardIcon.png/144px-Long_IslandKaiShipyardIcon.png"
"1600213483-60","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/5c/RangerShipyardIcon.png/144px-RangerShipyardIcon.png"
"1600213483-468","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/96/YuubariKaiShipyardIcon.png/144px-YuubariKaiShipyardIcon.png"
"1600213483-158","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/9b/AtagoShipyardIcon.png/144px-AtagoShipyardIcon.png"
"1600213483-4","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/cd/CassinShipyardIcon.png/144px-CassinShipyardIcon.png"
"1600213483-415","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/cc/RoonShipyardIcon.png/144px-RoonShipyardIcon.png"
"1600213483-459","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/4a/WarspiteKaiShipyardIcon.png/144px-WarspiteKaiShipyardIcon.png"
"1600213483-447","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/00/CrescentKaiShipyardIcon.png/144px-CrescentKaiShipyardIcon.png"
"1600213483-93","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/c0/GalateaShipyardIcon.png/144px-GalateaShipyardIcon.png"
"1600213483-376","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/2/25/EskimoShipyardIcon.png/144px-EskimoShipyardIcon.png"
"1600213483-444","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/6f/AcastaKaiShipyardIcon.png/144px-AcastaKaiShipyardIcon.png"
"1600213483-103","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/5a/RenownShipyardIcon.png/144px-RenownShipyardIcon.png"
"1600213483-379","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/62/HermioneShipyardIcon.png/144px-HermioneShipyardIcon.png"
"1600213483-364","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/fc/MarbleheadShipyardIcon.png/144px-MarbleheadShipyardIcon.png"
"1600213483-324","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/91/BataanShipyardIcon.png/144px-BataanShipyardIcon.png"
"1600213483-68","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/7/76/ArdentShipyardIcon.png/144px-ArdentShipyardIcon.png"
"1600213483-51","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/e/e7/West_VirginiaShipyardIcon.png/144px-West_VirginiaShipyardIcon.png"
"1600213483-127","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/6a/IkazuchiShipyardIcon.png/144px-IkazuchiShipyardIcon.png"
"1600213483-140","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/2/28/YuugureShipyardIcon.png/144px-YuugureShipyardIcon.png"
"1600213483-433","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/a5/HelenaKaiShipyardIcon.png/144px-HelenaKaiShipyardIcon.png"
"1600213483-284","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/7/78/KalkShipyardIcon.png/144px-KalkShipyardIcon.png"
"1600213483-320","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/5e/U-101ShipyardIcon.png/144px-U-101ShipyardIcon.png"
"1600213483-375","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/8/8d/Little_IllustriousShipyardIcon.png/144px-Little_IllustriousShipyardIcon.png"
"1600213483-176","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/5/5e/RyuujouShipyardIcon.png/144px-RyuujouShipyardIcon.png"
"1600213483-386","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/45/BlancShipyardIcon.png/144px-BlancShipyardIcon.png"
"1600213483-385","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/d/d5/NoireShipyardIcon.png/144px-NoireShipyardIcon.png"
"1600213483-40","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/a0/VincennesShipyardIcon.png/144px-VincennesShipyardIcon.png"
"1600213483-67","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/f5/AcastaShipyardIcon.png/144px-AcastaShipyardIcon.png"
"1600213483-267","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/a3/Z18ShipyardIcon.png/144px-Z18ShipyardIcon.png"
"1600213483-108","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/a3/NelsonShipyardIcon.png/144px-NelsonShipyardIcon.png"
"1600213483-249","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/66/JamaicaShipyardIcon.png/144px-JamaicaShipyardIcon.png"
"1600213483-171","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/34/TosaShipyardIcon.png/144px-TosaShipyardIcon.png"
"1600213483-407","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/90/Natsuiro_MatsuriShipyardIcon.png/144px-Natsuiro_MatsuriShipyardIcon.png"
"1600213483-408","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/08/Nakiri_AyameShipyardIcon.png/144px-Nakiri_AyameShipyardIcon.png"
"1600213483-431","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/38/SimsKaiShipyardIcon.png/144px-SimsKaiShipyardIcon.png"
"1600213483-411","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/1/15/HMS_NeptuneShipyardIcon.png/144px-HMS_NeptuneShipyardIcon.png"
"1600213483-429","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/3/33/DownesKaiShipyardIcon.png/144px-DownesKaiShipyardIcon.png"
"1600213483-504","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/9/96/CurlewKaiShipyardIcon.png/144px-CurlewKaiShipyardIcon.png"
"1600213483-261","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/7/74/I-58ShipyardIcon.png/144px-I-58ShipyardIcon.png"
"1600213483-275","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/6/62/MassachusettsShipyardIcon.png/144px-MassachusettsShipyardIcon.png"
"1600213483-347","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/bd/RyuuhouShipyardIcon.png/144px-RyuuhouShipyardIcon.png"
"1600213483-160","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/a/ad/ChoukaiShipyardIcon.png/144px-ChoukaiShipyardIcon.png"
"1600213483-440","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/7/79/LangleyKaiShipyardIcon.png/144px-LangleyKaiShipyardIcon.png"
"1600213483-139","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/0/0f/AriakeShipyardIcon.png/144px-AriakeShipyardIcon.png"
"1600213483-273","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/c/c7/DunkerqueShipyardIcon.png/144px-DunkerqueShipyardIcon.png"
"1600213483-30","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/1/14/ColumbiaShipyardIcon.png/144px-ColumbiaShipyardIcon.png"
"1600213483-5","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/41/DownesShipyardIcon.png/144px-DownesShipyardIcon.png"
"1600213483-80","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/4/4a/JavelinShipyardIcon.png/144px-JavelinShipyardIcon.png"
"1600213483-463","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/f/f7/KagerouKaiShipyardIcon.png/144px-KagerouKaiShipyardIcon.png"
"1600213483-342","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/2/22/Sheffield_%C2%B5ShipyardIcon.png/144px-Sheffield_%C2%B5ShipyardIcon.png"
"1600213483-130","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/b/b0/YuudachiShipyardIcon.png/144px-YuudachiShipyardIcon.png"
"1600213483-399","https://azurlane.koumakan.jp/List_of_Ships_by_Image","/w/images/thumb/8/8c/FumiruiruShipyardIcon.png/144px-FumiruiruShipyardIcon.png"
